id,target
boostcamp-sts-v1-test-000,4.0
boostcamp-sts-v1-test-001,4.5
boostcamp-sts-v1-test-002,2.1
boostcamp-sts-v1-test-003,0.1
boostcamp-sts-v1-test-004,3.9
boostcamp-sts-v1-test-005,3.4
boostcamp-sts-v1-test-006,4.1
boostcamp-sts-v1-test-007,1.9
boostcamp-sts-v1-test-008,0.2
boostcamp-sts-v1-test-009,5.3
boostcamp-sts-v1-test-010,1.7
boostcamp-sts-v1-test-011,3.0
boostcamp-sts-v1-test-012,3.2
boostcamp-sts-v1-test-013,2.6
boostcamp-sts-v1-test-014,2.0
boostcamp-sts-v1-test-015,4.5
boostcamp-sts-v1-test-016,5.3
boostcamp-sts-v1-test-017,2.0
boostcamp-sts-v1-test-018,5.3
boostcamp-sts-v1-test-019,4.3
boostcamp-sts-v1-test-020,3.3
boostcamp-sts-v1-test-021,2.8
boostcamp-sts-v1-test-022,2.3
boostcamp-sts-v1-test-023,1.3
boostcamp-sts-v1-test-024,1.9
boostcamp-sts-v1-test-025,2.3
boostcamp-sts-v1-test-026,1.7
boostcamp-sts-v1-test-027,1.3
boostcamp-sts-v1-test-028,3.9
boostcamp-sts-v1-test-029,3.1
boostcamp-sts-v1-test-030,4.8
boostcamp-sts-v1-test-031,1.0
boostcamp-sts-v1-test-032,2.3
boostcamp-sts-v1-test-033,2.9
boostcamp-sts-v1-test-034,2.9
boostcamp-sts-v1-test-035,0.7
boostcamp-sts-v1-test-036,3.4
boostcamp-sts-v1-test-037,0.4
boostcamp-sts-v1-test-038,2.5
boostcamp-sts-v1-test-039,3.5
boostcamp-sts-v1-test-040,1.1
boostcamp-sts-v1-test-041,4.2
boostcamp-sts-v1-test-042,0.6
boostcamp-sts-v1-test-043,1.3
boostcamp-sts-v1-test-044,2.8
boostcamp-sts-v1-test-045,5.3
boostcamp-sts-v1-test-046,3.2
boostcamp-sts-v1-test-047,2.9
boostcamp-sts-v1-test-048,0.2
boostcamp-sts-v1-test-049,3.9
boostcamp-sts-v1-test-050,0.1
boostcamp-sts-v1-test-051,1.6
boostcamp-sts-v1-test-052,2.7
boostcamp-sts-v1-test-053,3.2
boostcamp-sts-v1-test-054,4.6
boostcamp-sts-v1-test-055,2.1
boostcamp-sts-v1-test-056,3.8
boostcamp-sts-v1-test-057,1.0
boostcamp-sts-v1-test-058,2.9
boostcamp-sts-v1-test-059,4.3
boostcamp-sts-v1-test-060,4.5
boostcamp-sts-v1-test-061,4.0
boostcamp-sts-v1-test-062,2.1
boostcamp-sts-v1-test-063,2.4
boostcamp-sts-v1-test-064,2.3
boostcamp-sts-v1-test-065,4.5
boostcamp-sts-v1-test-066,3.9
boostcamp-sts-v1-test-067,0.9
boostcamp-sts-v1-test-068,2.8
boostcamp-sts-v1-test-069,2.7
boostcamp-sts-v1-test-070,0.5
boostcamp-sts-v1-test-071,3.1
boostcamp-sts-v1-test-072,5.3
boostcamp-sts-v1-test-073,5.1
boostcamp-sts-v1-test-074,0.1
boostcamp-sts-v1-test-075,2.1
boostcamp-sts-v1-test-076,3.0
boostcamp-sts-v1-test-077,2.7
boostcamp-sts-v1-test-078,2.9
boostcamp-sts-v1-test-079,4.1
boostcamp-sts-v1-test-080,1.2
boostcamp-sts-v1-test-081,3.7
boostcamp-sts-v1-test-082,1.5
boostcamp-sts-v1-test-083,2.8
boostcamp-sts-v1-test-084,1.2
boostcamp-sts-v1-test-085,5.1
boostcamp-sts-v1-test-086,4.4
boostcamp-sts-v1-test-087,1.0
boostcamp-sts-v1-test-088,4.4
boostcamp-sts-v1-test-089,4.2
boostcamp-sts-v1-test-090,5.1
boostcamp-sts-v1-test-091,2.0
boostcamp-sts-v1-test-092,0.9
boostcamp-sts-v1-test-093,2.2
boostcamp-sts-v1-test-094,4.9
boostcamp-sts-v1-test-095,1.7
boostcamp-sts-v1-test-096,2.8
boostcamp-sts-v1-test-097,3.3
boostcamp-sts-v1-test-098,0.6
boostcamp-sts-v1-test-099,4.0
boostcamp-sts-v1-test-100,1.5
boostcamp-sts-v1-test-101,5.1
boostcamp-sts-v1-test-102,4.8
boostcamp-sts-v1-test-103,3.9
boostcamp-sts-v1-test-104,4.4
boostcamp-sts-v1-test-105,1.0
boostcamp-sts-v1-test-106,4.0
boostcamp-sts-v1-test-107,3.8
boostcamp-sts-v1-test-108,2.8
boostcamp-sts-v1-test-109,4.1
boostcamp-sts-v1-test-110,3.6
boostcamp-sts-v1-test-111,0.2
boostcamp-sts-v1-test-112,0.3
boostcamp-sts-v1-test-113,3.2
boostcamp-sts-v1-test-114,1.8
boostcamp-sts-v1-test-115,2.5
boostcamp-sts-v1-test-116,0.2
boostcamp-sts-v1-test-117,5.3
boostcamp-sts-v1-test-118,2.9
boostcamp-sts-v1-test-119,4.1
boostcamp-sts-v1-test-120,4.4
boostcamp-sts-v1-test-121,2.6
boostcamp-sts-v1-test-122,2.1
boostcamp-sts-v1-test-123,4.0
boostcamp-sts-v1-test-124,4.3
boostcamp-sts-v1-test-125,2.1
boostcamp-sts-v1-test-126,4.1
boostcamp-sts-v1-test-127,5.2
boostcamp-sts-v1-test-128,4.3
boostcamp-sts-v1-test-129,5.3
boostcamp-sts-v1-test-130,3.7
boostcamp-sts-v1-test-131,4.8
boostcamp-sts-v1-test-132,5.2
boostcamp-sts-v1-test-133,2.9
boostcamp-sts-v1-test-134,5.3
boostcamp-sts-v1-test-135,4.2
boostcamp-sts-v1-test-136,0.9
boostcamp-sts-v1-test-137,4.2
boostcamp-sts-v1-test-138,2.8
boostcamp-sts-v1-test-139,2.4
boostcamp-sts-v1-test-140,4.5
boostcamp-sts-v1-test-141,1.1
boostcamp-sts-v1-test-142,3.0
boostcamp-sts-v1-test-143,4.8
boostcamp-sts-v1-test-144,0.5
boostcamp-sts-v1-test-145,1.0
boostcamp-sts-v1-test-146,0.8
boostcamp-sts-v1-test-147,0.5
boostcamp-sts-v1-test-148,0.7
boostcamp-sts-v1-test-149,4.5
boostcamp-sts-v1-test-150,2.3
boostcamp-sts-v1-test-151,5.2
boostcamp-sts-v1-test-152,2.0
boostcamp-sts-v1-test-153,2.6
boostcamp-sts-v1-test-154,1.1
boostcamp-sts-v1-test-155,0.9
boostcamp-sts-v1-test-156,4.9
boostcamp-sts-v1-test-157,5.3
boostcamp-sts-v1-test-158,5.0
boostcamp-sts-v1-test-159,1.8
boostcamp-sts-v1-test-160,4.6
boostcamp-sts-v1-test-161,0.6
boostcamp-sts-v1-test-162,3.2
boostcamp-sts-v1-test-163,1.2
boostcamp-sts-v1-test-164,3.9
boostcamp-sts-v1-test-165,5.3
boostcamp-sts-v1-test-166,0.9
boostcamp-sts-v1-test-167,4.3
boostcamp-sts-v1-test-168,0.7
boostcamp-sts-v1-test-169,4.3
boostcamp-sts-v1-test-170,3.7
boostcamp-sts-v1-test-171,2.8
boostcamp-sts-v1-test-172,4.8
boostcamp-sts-v1-test-173,1.6
boostcamp-sts-v1-test-174,4.6
boostcamp-sts-v1-test-175,2.1
