id,target
boostcamp-sts-v1-test-000,2.9
boostcamp-sts-v1-test-001,4.8
boostcamp-sts-v1-test-002,1.6
boostcamp-sts-v1-test-003,0.0
boostcamp-sts-v1-test-004,4.1
boostcamp-sts-v1-test-005,3.3
boostcamp-sts-v1-test-006,4.5
boostcamp-sts-v1-test-007,1.6
boostcamp-sts-v1-test-008,0.3
boostcamp-sts-v1-test-009,5.0
boostcamp-sts-v1-test-010,2.0
boostcamp-sts-v1-test-011,3.0
boostcamp-sts-v1-test-012,2.1
boostcamp-sts-v1-test-013,2.7
boostcamp-sts-v1-test-014,2.4
boostcamp-sts-v1-test-015,4.7
boostcamp-sts-v1-test-016,5.0
boostcamp-sts-v1-test-017,3.0
boostcamp-sts-v1-test-018,5.0
boostcamp-sts-v1-test-019,4.6
boostcamp-sts-v1-test-020,3.3
boostcamp-sts-v1-test-021,2.9
boostcamp-sts-v1-test-022,2.1
boostcamp-sts-v1-test-023,0.7
boostcamp-sts-v1-test-024,1.8
boostcamp-sts-v1-test-025,1.9
boostcamp-sts-v1-test-026,1.2
boostcamp-sts-v1-test-027,1.4
boostcamp-sts-v1-test-028,4.1
boostcamp-sts-v1-test-029,3.4
boostcamp-sts-v1-test-030,4.7
boostcamp-sts-v1-test-031,1.1
boostcamp-sts-v1-test-032,2.4
boostcamp-sts-v1-test-033,3.1
boostcamp-sts-v1-test-034,3.3
boostcamp-sts-v1-test-035,1.1
boostcamp-sts-v1-test-036,2.4
boostcamp-sts-v1-test-037,0.9
boostcamp-sts-v1-test-038,0.5
boostcamp-sts-v1-test-039,3.2
boostcamp-sts-v1-test-040,0.4
boostcamp-sts-v1-test-041,4.1
boostcamp-sts-v1-test-042,0.3
boostcamp-sts-v1-test-043,1.3
boostcamp-sts-v1-test-044,2.5
boostcamp-sts-v1-test-045,5.0
boostcamp-sts-v1-test-046,2.1
boostcamp-sts-v1-test-047,2.1
boostcamp-sts-v1-test-048,0.3
boostcamp-sts-v1-test-049,3.5
boostcamp-sts-v1-test-050,0.0
boostcamp-sts-v1-test-051,1.1
boostcamp-sts-v1-test-052,3.1
boostcamp-sts-v1-test-053,3.3
boostcamp-sts-v1-test-054,4.2
boostcamp-sts-v1-test-055,1.6
boostcamp-sts-v1-test-056,3.8
boostcamp-sts-v1-test-057,1.6
boostcamp-sts-v1-test-058,2.6
boostcamp-sts-v1-test-059,3.7
boostcamp-sts-v1-test-060,4.8
boostcamp-sts-v1-test-061,3.9
boostcamp-sts-v1-test-062,1.8
boostcamp-sts-v1-test-063,2.2
boostcamp-sts-v1-test-064,2.6
boostcamp-sts-v1-test-065,4.5
boostcamp-sts-v1-test-066,3.3
boostcamp-sts-v1-test-067,0.9
boostcamp-sts-v1-test-068,2.5
boostcamp-sts-v1-test-069,3.2
boostcamp-sts-v1-test-070,0.3
boostcamp-sts-v1-test-071,3.3
boostcamp-sts-v1-test-072,4.8
boostcamp-sts-v1-test-073,4.6
boostcamp-sts-v1-test-074,0.4
boostcamp-sts-v1-test-075,2.2
boostcamp-sts-v1-test-076,3.4
boostcamp-sts-v1-test-077,2.7
boostcamp-sts-v1-test-078,2.7
boostcamp-sts-v1-test-079,4.0
boostcamp-sts-v1-test-080,1.4
boostcamp-sts-v1-test-081,3.6
boostcamp-sts-v1-test-082,1.8
boostcamp-sts-v1-test-083,1.7
boostcamp-sts-v1-test-084,1.2
boostcamp-sts-v1-test-085,4.8
boostcamp-sts-v1-test-086,3.8
boostcamp-sts-v1-test-087,1.5
boostcamp-sts-v1-test-088,4.2
boostcamp-sts-v1-test-089,3.9
boostcamp-sts-v1-test-090,5.0
boostcamp-sts-v1-test-091,3.4
boostcamp-sts-v1-test-092,1.0
boostcamp-sts-v1-test-093,2.5
boostcamp-sts-v1-test-094,5.0
boostcamp-sts-v1-test-095,1.8
boostcamp-sts-v1-test-096,3.5
boostcamp-sts-v1-test-097,2.8
boostcamp-sts-v1-test-098,0.4
boostcamp-sts-v1-test-099,3.7
boostcamp-sts-v1-test-100,2.2
boostcamp-sts-v1-test-101,5.0
boostcamp-sts-v1-test-102,4.9
boostcamp-sts-v1-test-103,3.9
boostcamp-sts-v1-test-104,4.4
boostcamp-sts-v1-test-105,0.6
boostcamp-sts-v1-test-106,4.0
boostcamp-sts-v1-test-107,3.9
boostcamp-sts-v1-test-108,2.4
