id,target
boostcamp-sts-v1-test-000,2.9
boostcamp-sts-v1-test-001,3.8
boostcamp-sts-v1-test-002,1.4
boostcamp-sts-v1-test-003,-0.1
boostcamp-sts-v1-test-004,3.8
boostcamp-sts-v1-test-005,2.9
boostcamp-sts-v1-test-006,4.3
boostcamp-sts-v1-test-007,0.9
boostcamp-sts-v1-test-008,0.2
boostcamp-sts-v1-test-009,4.3
boostcamp-sts-v1-test-010,2.1
boostcamp-sts-v1-test-011,2.5
boostcamp-sts-v1-test-012,3.5
boostcamp-sts-v1-test-013,2.3
boostcamp-sts-v1-test-014,1.0
boostcamp-sts-v1-test-015,4.2
boostcamp-sts-v1-test-016,4.9
boostcamp-sts-v1-test-017,2.2
boostcamp-sts-v1-test-018,4.8
boostcamp-sts-v1-test-019,4.0
boostcamp-sts-v1-test-020,2.3
boostcamp-sts-v1-test-021,2.2
boostcamp-sts-v1-test-022,2.2
boostcamp-sts-v1-test-023,0.5
boostcamp-sts-v1-test-024,1.5
boostcamp-sts-v1-test-025,2.1
boostcamp-sts-v1-test-026,0.7
boostcamp-sts-v1-test-027,2.1
boostcamp-sts-v1-test-028,3.6
boostcamp-sts-v1-test-029,2.5
boostcamp-sts-v1-test-030,4.1
boostcamp-sts-v1-test-031,0.6
boostcamp-sts-v1-test-032,1.8
boostcamp-sts-v1-test-033,2.2
boostcamp-sts-v1-test-034,2.2
boostcamp-sts-v1-test-035,0.7
boostcamp-sts-v1-test-036,3.4
boostcamp-sts-v1-test-037,0.4
boostcamp-sts-v1-test-038,1.4
boostcamp-sts-v1-test-039,2.9
boostcamp-sts-v1-test-040,0.4
boostcamp-sts-v1-test-041,3.8
boostcamp-sts-v1-test-042,0.0
boostcamp-sts-v1-test-043,1.2
boostcamp-sts-v1-test-044,2.3
boostcamp-sts-v1-test-045,4.8
boostcamp-sts-v1-test-046,1.7
boostcamp-sts-v1-test-047,1.3
boostcamp-sts-v1-test-048,0.2
boostcamp-sts-v1-test-049,3.2
boostcamp-sts-v1-test-050,-0.1
boostcamp-sts-v1-test-051,1.4
boostcamp-sts-v1-test-052,2.6
boostcamp-sts-v1-test-053,2.6
boostcamp-sts-v1-test-054,4.2
boostcamp-sts-v1-test-055,1.5
boostcamp-sts-v1-test-056,3.3
boostcamp-sts-v1-test-057,0.9
boostcamp-sts-v1-test-058,2.0
boostcamp-sts-v1-test-059,3.5
boostcamp-sts-v1-test-060,3.6
boostcamp-sts-v1-test-061,2.7
boostcamp-sts-v1-test-062,0.9
boostcamp-sts-v1-test-063,1.2
boostcamp-sts-v1-test-064,2.3
boostcamp-sts-v1-test-065,4.3
boostcamp-sts-v1-test-066,3.3
boostcamp-sts-v1-test-067,0.7
boostcamp-sts-v1-test-068,2.1
boostcamp-sts-v1-test-069,2.9
boostcamp-sts-v1-test-070,0.3
boostcamp-sts-v1-test-071,2.6
boostcamp-sts-v1-test-072,4.5
boostcamp-sts-v1-test-073,4.4
boostcamp-sts-v1-test-074,-0.1
boostcamp-sts-v1-test-075,1.5
boostcamp-sts-v1-test-076,2.6
boostcamp-sts-v1-test-077,2.0
boostcamp-sts-v1-test-078,2.3
boostcamp-sts-v1-test-079,3.7
boostcamp-sts-v1-test-080,0.9
boostcamp-sts-v1-test-081,3.4
boostcamp-sts-v1-test-082,1.9
boostcamp-sts-v1-test-083,1.8
boostcamp-sts-v1-test-084,1.0
boostcamp-sts-v1-test-085,4.3
boostcamp-sts-v1-test-086,3.4
boostcamp-sts-v1-test-087,1.1
boostcamp-sts-v1-test-088,3.9
boostcamp-sts-v1-test-089,3.6
boostcamp-sts-v1-test-090,4.5
boostcamp-sts-v1-test-091,2.4
boostcamp-sts-v1-test-092,0.4
boostcamp-sts-v1-test-093,2.1
boostcamp-sts-v1-test-094,4.0
boostcamp-sts-v1-test-095,1.9
