id,target
boostcamp-sts-v1-test-000,3.3
boostcamp-sts-v1-test-001,4.9
boostcamp-sts-v1-test-002,1.7
boostcamp-sts-v1-test-003,-0.0
boostcamp-sts-v1-test-004,3.9
boostcamp-sts-v1-test-005,3.2
boostcamp-sts-v1-test-006,4.1
boostcamp-sts-v1-test-007,1.6
boostcamp-sts-v1-test-008,0.6
boostcamp-sts-v1-test-009,5.2
boostcamp-sts-v1-test-010,1.5
boostcamp-sts-v1-test-011,2.3
boostcamp-sts-v1-test-012,3.9
boostcamp-sts-v1-test-013,2.0
boostcamp-sts-v1-test-014,1.2
boostcamp-sts-v1-test-015,4.6
boostcamp-sts-v1-test-016,5.0
boostcamp-sts-v1-test-017,2.1
boostcamp-sts-v1-test-018,5.3
boostcamp-sts-v1-test-019,4.6
boostcamp-sts-v1-test-020,3.2
boostcamp-sts-v1-test-021,1.8
boostcamp-sts-v1-test-022,2.0
boostcamp-sts-v1-test-023,0.9
boostcamp-sts-v1-test-024,1.3
boostcamp-sts-v1-test-025,1.9
boostcamp-sts-v1-test-026,1.1
boostcamp-sts-v1-test-027,0.7
boostcamp-sts-v1-test-028,4.1
boostcamp-sts-v1-test-029,3.7
boostcamp-sts-v1-test-030,4.3
boostcamp-sts-v1-test-031,0.9
boostcamp-sts-v1-test-032,2.2
boostcamp-sts-v1-test-033,2.9
boostcamp-sts-v1-test-034,2.7
boostcamp-sts-v1-test-035,0.5
boostcamp-sts-v1-test-036,4.0
boostcamp-sts-v1-test-037,0.3
boostcamp-sts-v1-test-038,2.2
boostcamp-sts-v1-test-039,3.2
boostcamp-sts-v1-test-040,0.5
boostcamp-sts-v1-test-041,3.8
boostcamp-sts-v1-test-042,0.1
boostcamp-sts-v1-test-043,1.1
boostcamp-sts-v1-test-044,3.1
boostcamp-sts-v1-test-045,5.3
boostcamp-sts-v1-test-046,2.7
boostcamp-sts-v1-test-047,2.4
boostcamp-sts-v1-test-048,0.2
boostcamp-sts-v1-test-049,3.2
boostcamp-sts-v1-test-050,-0.1
boostcamp-sts-v1-test-051,1.0
boostcamp-sts-v1-test-052,4.0
boostcamp-sts-v1-test-053,3.1
boostcamp-sts-v1-test-054,4.2
boostcamp-sts-v1-test-055,1.7
boostcamp-sts-v1-test-056,3.6
boostcamp-sts-v1-test-057,1.0
boostcamp-sts-v1-test-058,2.1
boostcamp-sts-v1-test-059,3.3
boostcamp-sts-v1-test-060,4.5
boostcamp-sts-v1-test-061,4.0
boostcamp-sts-v1-test-062,1.3
boostcamp-sts-v1-test-063,2.5
boostcamp-sts-v1-test-064,2.7
boostcamp-sts-v1-test-065,4.0
boostcamp-sts-v1-test-066,3.6
boostcamp-sts-v1-test-067,1.0
boostcamp-sts-v1-test-068,2.8
boostcamp-sts-v1-test-069,3.0
boostcamp-sts-v1-test-070,0.3
boostcamp-sts-v1-test-071,2.9
boostcamp-sts-v1-test-072,4.3
boostcamp-sts-v1-test-073,4.7
boostcamp-sts-v1-test-074,-0.0
boostcamp-sts-v1-test-075,2.1
boostcamp-sts-v1-test-076,2.6
boostcamp-sts-v1-test-077,2.4
boostcamp-sts-v1-test-078,2.5
boostcamp-sts-v1-test-079,4.2
boostcamp-sts-v1-test-080,1.4
boostcamp-sts-v1-test-081,3.3
boostcamp-sts-v1-test-082,1.3
boostcamp-sts-v1-test-083,2.2
boostcamp-sts-v1-test-084,1.2
boostcamp-sts-v1-test-085,5.0
boostcamp-sts-v1-test-086,4.4
boostcamp-sts-v1-test-087,1.5
boostcamp-sts-v1-test-088,4.1
boostcamp-sts-v1-test-089,4.2
boostcamp-sts-v1-test-090,5.0
boostcamp-sts-v1-test-091,2.0
boostcamp-sts-v1-test-092,0.8
boostcamp-sts-v1-test-093,2.7
boostcamp-sts-v1-test-094,4.7
boostcamp-sts-v1-test-095,1.6
boostcamp-sts-v1-test-096,1.5
boostcamp-sts-v1-test-097,3.1
boostcamp-sts-v1-test-098,0.2
boostcamp-sts-v1-test-099,3.7
boostcamp-sts-v1-test-100,1.4
boostcamp-sts-v1-test-101,5.2
boostcamp-sts-v1-test-102,4.9
boostcamp-sts-v1-test-103,3.9
boostcamp-sts-v1-test-104,4.6
boostcamp-sts-v1-test-105,0.7
boostcamp-sts-v1-test-106,3.9
boostcamp-sts-v1-test-107,3.7
boostcamp-sts-v1-test-108,2.7
boostcamp-sts-v1-test-109,3.9
boostcamp-sts-v1-test-110,3.6
boostcamp-sts-v1-test-111,0.3
boostcamp-sts-v1-test-112,-0.0
boostcamp-sts-v1-test-113,2.9
boostcamp-sts-v1-test-114,1.3
boostcamp-sts-v1-test-115,2.5
boostcamp-sts-v1-test-116,0.3
boostcamp-sts-v1-test-117,5.4
boostcamp-sts-v1-test-118,3.2
boostcamp-sts-v1-test-119,3.8
boostcamp-sts-v1-test-120,4.6
boostcamp-sts-v1-test-121,2.1
boostcamp-sts-v1-test-122,2.5
boostcamp-sts-v1-test-123,3.8
boostcamp-sts-v1-test-124,3.4
boostcamp-sts-v1-test-125,1.5
boostcamp-sts-v1-test-126,3.8
boostcamp-sts-v1-test-127,4.6
boostcamp-sts-v1-test-128,4.2
boostcamp-sts-v1-test-129,5.3
boostcamp-sts-v1-test-130,2.5
boostcamp-sts-v1-test-131,4.5
