id,target
boostcamp-sts-v1-test-000,3.1
boostcamp-sts-v1-test-001,4.4
boostcamp-sts-v1-test-002,1.8
boostcamp-sts-v1-test-003,0.4
boostcamp-sts-v1-test-004,3.8
boostcamp-sts-v1-test-005,3.1
boostcamp-sts-v1-test-006,4.0
boostcamp-sts-v1-test-007,1.8
boostcamp-sts-v1-test-008,0.2
boostcamp-sts-v1-test-009,5.2
boostcamp-sts-v1-test-010,2.1
boostcamp-sts-v1-test-011,2.9
boostcamp-sts-v1-test-012,2.2
boostcamp-sts-v1-test-013,2.3
boostcamp-sts-v1-test-014,1.3
boostcamp-sts-v1-test-015,4.5
boostcamp-sts-v1-test-016,5.1
boostcamp-sts-v1-test-017,2.9
boostcamp-sts-v1-test-018,5.2
boostcamp-sts-v1-test-019,4.4
boostcamp-sts-v1-test-020,2.9
boostcamp-sts-v1-test-021,2.7
boostcamp-sts-v1-test-022,2.3
boostcamp-sts-v1-test-023,0.9
boostcamp-sts-v1-test-024,2.1
boostcamp-sts-v1-test-025,2.0
boostcamp-sts-v1-test-026,1.5
boostcamp-sts-v1-test-027,1.7
boostcamp-sts-v1-test-028,4.1
boostcamp-sts-v1-test-029,3.3
boostcamp-sts-v1-test-030,4.6
boostcamp-sts-v1-test-031,1.1
boostcamp-sts-v1-test-032,2.0
boostcamp-sts-v1-test-033,2.9
boostcamp-sts-v1-test-034,3.1
boostcamp-sts-v1-test-035,0.4
boostcamp-sts-v1-test-036,3.1
boostcamp-sts-v1-test-037,1.3
boostcamp-sts-v1-test-038,1.5
boostcamp-sts-v1-test-039,2.5
boostcamp-sts-v1-test-040,0.5
boostcamp-sts-v1-test-041,4.1
boostcamp-sts-v1-test-042,0.8
boostcamp-sts-v1-test-043,1.8
boostcamp-sts-v1-test-044,2.8
boostcamp-sts-v1-test-045,5.2
boostcamp-sts-v1-test-046,1.6
boostcamp-sts-v1-test-047,2.3
boostcamp-sts-v1-test-048,0.3
boostcamp-sts-v1-test-049,3.4
boostcamp-sts-v1-test-050,0.1
boostcamp-sts-v1-test-051,1.2
boostcamp-sts-v1-test-052,2.8
boostcamp-sts-v1-test-053,3.2
boostcamp-sts-v1-test-054,4.5
boostcamp-sts-v1-test-055,1.8
boostcamp-sts-v1-test-056,4.2
boostcamp-sts-v1-test-057,1.6
boostcamp-sts-v1-test-058,2.4
boostcamp-sts-v1-test-059,3.9
boostcamp-sts-v1-test-060,4.2
boostcamp-sts-v1-test-061,4.0
boostcamp-sts-v1-test-062,1.3
boostcamp-sts-v1-test-063,2.0
boostcamp-sts-v1-test-064,2.7
boostcamp-sts-v1-test-065,4.4
boostcamp-sts-v1-test-066,3.2
boostcamp-sts-v1-test-067,1.0
boostcamp-sts-v1-test-068,2.5
boostcamp-sts-v1-test-069,3.0
boostcamp-sts-v1-test-070,0.7
boostcamp-sts-v1-test-071,3.4
boostcamp-sts-v1-test-072,4.5
boostcamp-sts-v1-test-073,4.7
boostcamp-sts-v1-test-074,0.9
boostcamp-sts-v1-test-075,2.3
boostcamp-sts-v1-test-076,3.2
boostcamp-sts-v1-test-077,2.5
boostcamp-sts-v1-test-078,2.7
boostcamp-sts-v1-test-079,4.1
boostcamp-sts-v1-test-080,1.2
boostcamp-sts-v1-test-081,3.8
boostcamp-sts-v1-test-082,1.9
boostcamp-sts-v1-test-083,1.8
boostcamp-sts-v1-test-084,1.2
boostcamp-sts-v1-test-085,4.9
boostcamp-sts-v1-test-086,3.6
boostcamp-sts-v1-test-087,1.7
boostcamp-sts-v1-test-088,4.3
boostcamp-sts-v1-test-089,4.0
boostcamp-sts-v1-test-090,4.5
boostcamp-sts-v1-test-091,3.0
boostcamp-sts-v1-test-092,1.2
boostcamp-sts-v1-test-093,2.4
boostcamp-sts-v1-test-094,5.0
boostcamp-sts-v1-test-095,2.2
boostcamp-sts-v1-test-096,3.7
boostcamp-sts-v1-test-097,2.9
boostcamp-sts-v1-test-098,0.5
boostcamp-sts-v1-test-099,4.0
boostcamp-sts-v1-test-100,1.6
boostcamp-sts-v1-test-101,5.3
boostcamp-sts-v1-test-102,4.4
boostcamp-sts-v1-test-103,4.1
boostcamp-sts-v1-test-104,4.4
boostcamp-sts-v1-test-105,0.6
boostcamp-sts-v1-test-106,4.1
boostcamp-sts-v1-test-107,4.1
boostcamp-sts-v1-test-108,2.4
boostcamp-sts-v1-test-109,3.6
boostcamp-sts-v1-test-110,3.3
boostcamp-sts-v1-test-111,0.3
boostcamp-sts-v1-test-112,0.1
boostcamp-sts-v1-test-113,3.9
boostcamp-sts-v1-test-114,2.2
boostcamp-sts-v1-test-115,2.6
boostcamp-sts-v1-test-116,0.6
boostcamp-sts-v1-test-117,5.2
boostcamp-sts-v1-test-118,2.8
boostcamp-sts-v1-test-119,3.6
boostcamp-sts-v1-test-120,4.3
boostcamp-sts-v1-test-121,2.0
boostcamp-sts-v1-test-122,2.4
boostcamp-sts-v1-test-123,3.7
boostcamp-sts-v1-test-124,3.5
boostcamp-sts-v1-test-125,1.7
boostcamp-sts-v1-test-126,4.1
boostcamp-sts-v1-test-127,5.2
boostcamp-sts-v1-test-128,3.4
boostcamp-sts-v1-test-129,5.2
boostcamp-sts-v1-test-130,3.4
boostcamp-sts-v1-test-131,4.3
boostcamp-sts-v1-test-132,4.6
boostcamp-sts-v1-test-133,2.7
boostcamp-sts-v1-test-134,5.2
boostcamp-sts-v1-test-135,3.6
boostcamp-sts-v1-test-136,1.5
boostcamp-sts-v1-test-137,3.6
boostcamp-sts-v1-test-138,2.3
boostcamp-sts-v1-test-139,3.0
boostcamp-sts-v1-test-140,4.2
boostcamp-sts-v1-test-141,1.4
boostcamp-sts-v1-test-142,2.7
boostcamp-sts-v1-test-143,4.7
boostcamp-sts-v1-test-144,0.9
boostcamp-sts-v1-test-145,0.6
boostcamp-sts-v1-test-146,0.9
boostcamp-sts-v1-test-147,1.3
boostcamp-sts-v1-test-148,1.0
boostcamp-sts-v1-test-149,4.4
boostcamp-sts-v1-test-150,1.8
boostcamp-sts-v1-test-151,4.7
boostcamp-sts-v1-test-152,1.7
boostcamp-sts-v1-test-153,2.7
boostcamp-sts-v1-test-154,1.4
boostcamp-sts-v1-test-155,3.1
boostcamp-sts-v1-test-156,5.2
boostcamp-sts-v1-test-157,5.3
boostcamp-sts-v1-test-158,4.8
boostcamp-sts-v1-test-159,1.7
boostcamp-sts-v1-test-160,4.2
boostcamp-sts-v1-test-161,0.9
boostcamp-sts-v1-test-162,3.1
boostcamp-sts-v1-test-163,1.7
boostcamp-sts-v1-test-164,3.7
boostcamp-sts-v1-test-165,4.6
boostcamp-sts-v1-test-166,0.7
boostcamp-sts-v1-test-167,4.3
boostcamp-sts-v1-test-168,1.1
boostcamp-sts-v1-test-169,4.2
boostcamp-sts-v1-test-170,3.9
boostcamp-sts-v1-test-171,3.5
boostcamp-sts-v1-test-172,4.6
boostcamp-sts-v1-test-173,1.5
boostcamp-sts-v1-test-174,4.3
boostcamp-sts-v1-test-175,2.3
boostcamp-sts-v1-test-176,0.0
boostcamp-sts-v1-test-177,5.2
boostcamp-sts-v1-test-178,2.0
boostcamp-sts-v1-test-179,4.1
boostcamp-sts-v1-test-180,2.7
boostcamp-sts-v1-test-181,2.6
boostcamp-sts-v1-test-182,2.0
boostcamp-sts-v1-test-183,0.9
boostcamp-sts-v1-test-184,3.1
boostcamp-sts-v1-test-185,4.2
boostcamp-sts-v1-test-186,3.7
boostcamp-sts-v1-test-187,3.7
boostcamp-sts-v1-test-188,0.0
boostcamp-sts-v1-test-189,3.2
boostcamp-sts-v1-test-190,2.7
boostcamp-sts-v1-test-191,1.7
boostcamp-sts-v1-test-192,1.7
boostcamp-sts-v1-test-193,2.5
boostcamp-sts-v1-test-194,2.5
boostcamp-sts-v1-test-195,2.1
boostcamp-sts-v1-test-196,1.6
boostcamp-sts-v1-test-197,4.7
boostcamp-sts-v1-test-198,4.0
boostcamp-sts-v1-test-199,0.9
boostcamp-sts-v1-test-200,3.3
boostcamp-sts-v1-test-201,4.4
boostcamp-sts-v1-test-202,4.9
boostcamp-sts-v1-test-203,0.4
boostcamp-sts-v1-test-204,2.3
boostcamp-sts-v1-test-205,2.2
boostcamp-sts-v1-test-206,1.5
boostcamp-sts-v1-test-207,1.8
boostcamp-sts-v1-test-208,0.6
boostcamp-sts-v1-test-209,3.5
boostcamp-sts-v1-test-210,1.8
boostcamp-sts-v1-test-211,2.7
boostcamp-sts-v1-test-212,1.0
boostcamp-sts-v1-test-213,0.9
boostcamp-sts-v1-test-214,4.1
boostcamp-sts-v1-test-215,3.7
boostcamp-sts-v1-test-216,3.7
boostcamp-sts-v1-test-217,1.9
boostcamp-sts-v1-test-218,2.2
boostcamp-sts-v1-test-219,0.5
boostcamp-sts-v1-test-220,4.0
boostcamp-sts-v1-test-221,3.9
boostcamp-sts-v1-test-222,4.4
boostcamp-sts-v1-test-223,3.0
boostcamp-sts-v1-test-224,4.9
boostcamp-sts-v1-test-225,3.7
boostcamp-sts-v1-test-226,4.0
boostcamp-sts-v1-test-227,3.9
boostcamp-sts-v1-test-228,3.3
boostcamp-sts-v1-test-229,0.6
boostcamp-sts-v1-test-230,1.4
boostcamp-sts-v1-test-231,2.0
boostcamp-sts-v1-test-232,3.8
boostcamp-sts-v1-test-233,1.7
boostcamp-sts-v1-test-234,0.1
boostcamp-sts-v1-test-235,4.2
boostcamp-sts-v1-test-236,2.0
boostcamp-sts-v1-test-237,2.1
boostcamp-sts-v1-test-238,2.5
boostcamp-sts-v1-test-239,2.6
boostcamp-sts-v1-test-240,1.7
boostcamp-sts-v1-test-241,1.6
boostcamp-sts-v1-test-242,0.3
boostcamp-sts-v1-test-243,4.5
boostcamp-sts-v1-test-244,1.5
boostcamp-sts-v1-test-245,4.3
boostcamp-sts-v1-test-246,3.5
boostcamp-sts-v1-test-247,4.1
boostcamp-sts-v1-test-248,4.4
boostcamp-sts-v1-test-249,4.1
boostcamp-sts-v1-test-250,0.9
boostcamp-sts-v1-test-251,1.8
boostcamp-sts-v1-test-252,-0.0
boostcamp-sts-v1-test-253,3.8
boostcamp-sts-v1-test-254,3.0
boostcamp-sts-v1-test-255,5.2
boostcamp-sts-v1-test-256,3.7
boostcamp-sts-v1-test-257,1.5
boostcamp-sts-v1-test-258,4.6
boostcamp-sts-v1-test-259,3.1
boostcamp-sts-v1-test-260,4.4
boostcamp-sts-v1-test-261,4.7
boostcamp-sts-v1-test-262,4.3
boostcamp-sts-v1-test-263,4.4
boostcamp-sts-v1-test-264,4.4
boostcamp-sts-v1-test-265,3.7
boostcamp-sts-v1-test-266,4.5
boostcamp-sts-v1-test-267,2.5
boostcamp-sts-v1-test-268,0.7
boostcamp-sts-v1-test-269,0.4
boostcamp-sts-v1-test-270,5.0
boostcamp-sts-v1-test-271,2.3
boostcamp-sts-v1-test-272,2.7
boostcamp-sts-v1-test-273,5.2
boostcamp-sts-v1-test-274,3.8
boostcamp-sts-v1-test-275,4.6
boostcamp-sts-v1-test-276,2.0
boostcamp-sts-v1-test-277,2.1
boostcamp-sts-v1-test-278,2.3
boostcamp-sts-v1-test-279,5.1
boostcamp-sts-v1-test-280,1.0
boostcamp-sts-v1-test-281,4.3
boostcamp-sts-v1-test-282,4.6
boostcamp-sts-v1-test-283,0.5
boostcamp-sts-v1-test-284,3.9
boostcamp-sts-v1-test-285,1.9
boostcamp-sts-v1-test-286,1.0
boostcamp-sts-v1-test-287,4.0
boostcamp-sts-v1-test-288,0.6
boostcamp-sts-v1-test-289,0.0
boostcamp-sts-v1-test-290,1.1
boostcamp-sts-v1-test-291,0.8
boostcamp-sts-v1-test-292,3.7
boostcamp-sts-v1-test-293,3.0
boostcamp-sts-v1-test-294,2.1
boostcamp-sts-v1-test-295,3.1
boostcamp-sts-v1-test-296,3.2
boostcamp-sts-v1-test-297,0.2
boostcamp-sts-v1-test-298,5.2
boostcamp-sts-v1-test-299,1.1
boostcamp-sts-v1-test-300,5.2
boostcamp-sts-v1-test-301,2.5
boostcamp-sts-v1-test-302,1.3
boostcamp-sts-v1-test-303,3.1
boostcamp-sts-v1-test-304,3.3
boostcamp-sts-v1-test-305,2.0
boostcamp-sts-v1-test-306,3.1
boostcamp-sts-v1-test-307,4.8
boostcamp-sts-v1-test-308,1.3
boostcamp-sts-v1-test-309,1.8
boostcamp-sts-v1-test-310,3.8
boostcamp-sts-v1-test-311,2.1
boostcamp-sts-v1-test-312,0.0
boostcamp-sts-v1-test-313,5.2
boostcamp-sts-v1-test-314,2.9
boostcamp-sts-v1-test-315,2.8
boostcamp-sts-v1-test-316,4.0
boostcamp-sts-v1-test-317,1.4
boostcamp-sts-v1-test-318,5.2
boostcamp-sts-v1-test-319,1.2
boostcamp-sts-v1-test-320,1.5
boostcamp-sts-v1-test-321,0.8
boostcamp-sts-v1-test-322,4.2
boostcamp-sts-v1-test-323,2.2
boostcamp-sts-v1-test-324,1.4
boostcamp-sts-v1-test-325,4.8
boostcamp-sts-v1-test-326,4.3
boostcamp-sts-v1-test-327,1.6
boostcamp-sts-v1-test-328,3.3
boostcamp-sts-v1-test-329,0.6
boostcamp-sts-v1-test-330,1.1
boostcamp-sts-v1-test-331,4.0
boostcamp-sts-v1-test-332,4.1
boostcamp-sts-v1-test-333,5.0
boostcamp-sts-v1-test-334,1.1
boostcamp-sts-v1-test-335,4.2
boostcamp-sts-v1-test-336,3.9
boostcamp-sts-v1-test-337,1.5
boostcamp-sts-v1-test-338,4.8
boostcamp-sts-v1-test-339,1.8
boostcamp-sts-v1-test-340,1.9
boostcamp-sts-v1-test-341,5.2
boostcamp-sts-v1-test-342,2.2
boostcamp-sts-v1-test-343,2.7
boostcamp-sts-v1-test-344,4.8
boostcamp-sts-v1-test-345,3.7
boostcamp-sts-v1-test-346,2.4
boostcamp-sts-v1-test-347,2.7
boostcamp-sts-v1-test-348,2.5
boostcamp-sts-v1-test-349,1.8
boostcamp-sts-v1-test-350,4.9
